,store_code,ItemID,address,local,category
97,STORE_YDP00098,채윤희,서울 영등포구 도림로128길 21 2층,(지번) 문래동3가 58-2,"호프,요리주점"
98,STORE_YDP00099,흑돈가 여의도직영점,서울 영등포구 여의대방로69길 23,(지번) 여의도동 44-3,"육류,고기"
99,STORE_YDP00100,웨이브스,서울 영등포구 도림로 434-11,(지번) 문래동3가 58-34,양식
100,STORE_YDP00101,길풍식당,서울 영등포구 양평로 85,(지번) 양평동4가 56,설렁탕
101,STORE_YDP00102,모던눌랑 여의도점,서울 영등포구 국제금융로8길 31 SK증권빌딩 지하1층,(지번) 여의도동 45-1,중화요리
102,STORE_YDP00103,본보야지,서울 영등포구 국제금융로2길 7 한주빌딩 2층,(지번) 여의도동 24,이탈리안
103,STORE_YDP00104,육갑식당 당산점,서울 영등포구 당산로47길 15 대양빌딩 1층,(지번) 당산동6가 326-3,"육류,고기"
104,STORE_YDP00105,페어링,서울 영등포구 도림로139길 14 1층,(지번) 문래동2가 56-2,이탈리안
105,STORE_YDP00106,값진식육,서울 영등포구 선유로 58-4,(지번) 문래동3가 77-43,"육류,고기"
106,STORE_YDP00107,레드다이닝룸,서울 영등포구 여의대방로47길 26 1층,(지번) 신길동 463-29,이탈리안
107,STORE_YDP00108,카페기글,서울 영등포구 도림로128길 21 1층,(지번) 문래동3가 58-2,디저트카페
108,STORE_YDP00109,로라멘,서울 영등포구 도림로131길 17 1층,(지번) 문래동2가 14-15,일본식라면
109,STORE_YDP00110,노버든,서울 영등포구 당산로31길 25 2층 201호,(지번) 당산동3가 558,카페
110,STORE_YDP00111,냅다청양집 본점,서울 영등포구 당산로32길 12 1층,(지번) 당산동3가 85-1,삼겹살
111,STORE_YDP00112,포프트커피,서울 영등포구 경인로114길 10-1 1층,(지번) 영등포동1가 81,카페
112,STORE_YDP00113,서궁,서울 영등포구 국제금융로 86 롯데캐슬아이비 지하 1층,(지번) 여의도동 43-4,중화요리
113,STORE_YDP00114,타코벨 여의도메리츠점,서울 영등포구 국제금융로2길 11 메리츠화재 1층,(지번) 여의도동 25-1,"멕시칸,브라질"
114,STORE_YDP00115,문래동원조마늘통닭 문래본점,서울 영등포구 도림로 469-1,(지번) 문래동4가 7-5,치킨
115,STORE_YDP00116,어라운지 선유도점,서울 영등포구 양평로28마길 9,(지번) 양평동6가 14,커피전문점
116,STORE_YDP00117,리춘시장 영등포역점,서울 영등포구 영중로4길 3,(지번) 영등포동3가 9-22,중화요리
117,STORE_YDP00118,오도시 당산역본점,"서울 영등포구 양평로 51 1, 2층",(지번) 당산동5가 32-1,"초밥,롤"
118,STORE_YDP00119,동해반점,서울 영등포구 시흥대로 639,(지번) 대림동 989-3,중화요리
119,STORE_YDP00120,탐나종합어시장 당산역점,서울 영등포구 선유로 246 1층,(지번) 양평동4가 3-1,회
120,STORE_YDP00121,이필당보쌈왕족발,서울 영등포구 양평로17길 12-2,(지번) 양평동4가 77-3,"족발,보쌈"
121,STORE_YDP00122,즉석우동짜장,서울 영등포구 대방천로 260 1층,(지번) 신길동 4216,중화요리
122,STORE_YDP00123,하동관 여의도역점,서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층,(지번) 여의도동 35-3,곰탕
123,STORE_YDP00124,텐진라멘,서울 영등포구 당산로 111-4 1층,(지번) 당산동3가 374,일본식라면
124,STORE_YDP00125,영등포꼬들집,서울 영등포구 영중로10길 25 1층,(지번) 영등포동3가 3-11,"육류,고기"
125,STORE_YDP00126,다미,서울 영등포구 국제금융로8길 34 오륜빌딩 1층,(지번) 여의도동 36-4,"해물,생선"
126,STORE_YDP00127,이도맨숀,서울 영등포구 국회대로 794 1층,(지번) 여의도동 13-11,"육류,고기"
127,STORE_YDP00128,줘마양다리구이 본점,서울 영등포구 도림천로11길 13,(지번) 대림동 1056-7,중식
128,STORE_YDP00129,쓰리버즈 IFC점,서울 영등포구 국제금융로 10 THREE IFC 1층,(지번) 여의도동 23,카페
129,STORE_YDP00130,아일랜드8,서울 영등포구 도림로 440-22,(지번) 문래동3가 58-88,"호프,요리주점"
130,STORE_YDP00131,당산빨간주꾸미,서울 영등포구 당산로45길 7-2 1층,(지번) 당산동5가 35,한식
131,STORE_YDP00132,쿠마,서울 영등포구 여의대방로69길 7,(지번) 여의도동 44-13,일본식주점
132,STORE_YDP00133,희정식당,서울 영등포구 여의나루로 117 서울상가 지하1층,(지번) 여의도동 21-3,"찌개,전골"
133,STORE_YDP00134,오목집 당산점,서울 영등포구 당산로47길 14 태원빌딩 2층,(지번) 당산동6가 313-1,"족발,보쌈"
134,STORE_YDP00135,홍설,서울 영등포구 의사당대로1길 25,(지번) 여의도동 44-27,카페
135,STORE_YDP00136,양평동장군집 양평동본점,서울 영등포구 선유서로 97,(지번) 양평동2가 33-42,"육류,고기"
136,STORE_YDP00137,일미집 영등포직영점,서울 영등포구 영중로 43,(지번) 영등포동6가 1-15,감자탕
137,STORE_YDP00138,전봇대곱창,서울 영등포구 영등포로 369 1층,(지번) 신길동 99-7,"곱창,막창"
138,STORE_YDP00139,비닐하우스,서울 영등포구 도림로128가길 13-8 1층,(지번) 문래동3가 54-39,"호프,요리주점"
139,STORE_YDP00140,아웃백스테이크하우스 여의도점,서울 영등포구 국제금융로8길 6 V빌딩 지하1층,(지번) 여의도동 34-12,패밀리레스토랑
140,STORE_YDP00141,호박집,서울 영등포구 영등포로 237-1,(지번) 영등포동5가 2,한식
141,STORE_YDP00142,대박곱창구이,서울 영등포구 당산로30길 6-1,(지번) 당산동3가 257-9,"곱창,막창"
142,STORE_YDP00143,아파트먼트,서울 영등포구 경인로77길 12 2층,(지번) 문래동2가 40-2,카페
143,STORE_YDP00144,대방골,서울 영등포구 국회대로 800 진미파라곤 지하1층 114~125호,(지번) 여의도동 13,한정식
144,STORE_YDP00145,백리향,서울 영등포구 63로 50 63빌딩 57층,(지번) 여의도동 60,중화요리
145,STORE_YDP00146,희락돈까스,서울 영등포구 양산로 210 1층,(지번) 영등포동5가 55,"돈까스,우동"
146,STORE_YDP00147,고반식당 서여의도점,서울 영등포구 의사당대로 26 더하우스소호 지하1층,(지번) 여의도동 17-9,"육류,고기"
147,STORE_YDP00148,영의정,서울 영등포구 국제금융로 72,(지번) 여의도동 43-2,한정식
148,STORE_YDP00149,개미집 영등포점,서울 영등포구 영신로34길 30,(지번) 영등포동4가 79,"해물,생선"
149,STORE_YDP00150,광명대창집 영등포점,서울 영등포구 경인로 861-2 1층,(지번) 영등포동3가 11-7,"육류,고기"
150,STORE_YDP00151,장미의집,서울 영등포구 국제금융로7길 32 2층,(지번) 여의도동 40,한식
151,STORE_YDP00152,해담채 서여의도점,서울 영등포구 은행로 30 중소기업중앙회 1층,(지번) 여의도동 16-2,"해물,생선"
152,STORE_YDP00153,브로트아트,서울 영등포구 국제금융로7길 3,(지번) 여의도동 32-1,"제과,베이커리"
153,STORE_YDP00154,서민준밀밭,서울 영등포구 영신로40길 22-1,(지번) 영등포동6가 66-7,국수
154,STORE_YDP00155,삿뽀로 당산점,서울 영등포구 국회대로 539 TCC센터 4층,(지번) 당산동4가 93-5,일식집
155,STORE_YDP00156,노조미,서울 영등포구 은행로 3 삼희익스콘벤처타워 지하 113호,(지번) 여의도동 15-24,일식집
156,STORE_YDP00157,돈블랑 여의도점,서울 영등포구 여의대방로67길 11 잡지회관 2층,(지번) 여의도동 44-31,"육류,고기"
157,STORE_YDP00158,로꼬로꼬조개찜 영등포직영점,서울 영등포구 영등포로42길 1 1층,(지번) 영등포동3가 4-12,조개
158,STORE_YDP00159,태인양꼬치 본점,서울 영등포구 영등포로42길 6-2,(지번) 영등포동3가 7-34,양꼬치
159,STORE_YDP00160,원조부안집 신길점,서울 영등포구 영등포로 371-2,(지번) 신길동 99-9,"육류,고기"
160,STORE_YDP00161,영원식당,서울 영등포구 여의나루로 117,(지번) 여의도동 21-3,수제비
161,STORE_YDP00162,화해당 여의도점,서울 영등포구 국회대로62길 15 1층 3호,(지번) 여의도동 17-21,"게,대게"
162,STORE_YDP00163,쉐이크쉑 타임스퀘어영등포점,서울 영등포구 영중로 15 타임스퀘어 1층 102-1호,(지번) 영등포동4가 442,패스트푸드
163,STORE_YDP00164,롱타임노씨 당산점,"서울 영등포구 당산로45길 13 2, 3층",(지번) 당산동5가 32-5,"호프,요리주점"
164,STORE_YDP00165,커피리브레 타임스퀘어점,서울 영등포구 영중로 15 112호,(지번) 영등포동4가 442,커피전문점
165,STORE_YDP00166,역전할머니맥주 영등포점,서울 영등포구 영중로10길 34,(지번) 영등포동3가 14-1,"호프,요리주점"
166,STORE_YDP00167,아이엠베이글 여의도점,서울 영등포구 국제금융로 86 롯데캐슬아이비 지하1층,(지번) 여의도동 43-4,디저트카페
167,STORE_YDP00168,군자대한곱창 영등포역점,"서울 영등포구 영중로2길 3-1 1,2층",(지번) 영등포동3가 10-25,"곱창,막창"
168,STORE_YDP00169,베르두레,서울 영등포구 양산로 133-1 1층,(지번) 당산동3가 30,샌드위치
169,STORE_YDP00170,화사랑화로구이 문래점,"서울 영등포구 선유로9가길 16 광양림빌딩 1,2층",(지번) 문래동6가 3-1,"육류,고기"
170,STORE_YDP00171,히또비또,서울 영등포구 여의대방로 375,(지번) 여의도동 44-37,일본식주점
171,STORE_YDP00172,서울초밥,서울 영등포구 선유로 250,(지번) 양평동4가 32-8,"초밥,롤"
172,STORE_YDP00173,운산 여의도점,서울 영등포구 여의공원로 101 CCMM빌딩 102호,(지번) 여의도동 12,한정식
173,STORE_YDP00174,준이네당산양꼬치,서울 영등포구 당산로45길 4-1,(지번) 당산동5가 22-2,양꼬치
174,STORE_YDP00175,무한연어 영등포점,서울 영등포구 영중로6길 27,(지번) 영등포동3가 23-25,"해물,생선"
175,STORE_YDP00176,하늘유리,서울 영등포구 영등포로 248,(지번) 영등포동3가 3-4,카페
176,STORE_YDP00177,닥터로빈 여의도부국점,서울 영등포구 국제금융로6길 17 부국증권빌딩 1층,(지번) 여의도동 34-2,양식
177,STORE_YDP00178,민소한우 여의도본점,서울 영등포구 국제금융로2길 37 S트레뉴 지하 1층,(지번) 여의도동 26,"육류,고기"
178,STORE_YDP00179,오감만족정육식당,서울 영등포구 경인로 706 한양빌딩 1층,(지번) 문래동1가 96-4,"육류,고기"
179,STORE_YDP00180,바스버거 국회의사당점,서울 영등포구 국회대로 780 엘지여의도에클라트 지하1층,(지번) 여의도동 14-21,햄버거
180,STORE_YDP00181,야마야 여의도점,서울 영등포구 여의대로 66 KTB 투자증권빌딩 별관 2층,(지번) 여의도동 23-3,퓨전일식
181,STORE_YDP00182,통큰생오리 영등포본점,서울 영등포구 영신로32길 28 1층,(지번) 영등포동4가 95,오리
182,STORE_YDP00183,곰집칼국수,서울 영등포구 도신로60길 12,(지번) 신길동 115-31,국수
183,STORE_YDP00184,아트몬스터 영등포역점,서울 영등포구 영등포로42길 23,(지번) 영등포동3가 20-5,"호프,요리주점"
184,STORE_YDP00185,은진포차,서울 영등포구 도림로133길 20,(지번) 문래동2가 39-1,실내포장마차
185,STORE_YDP00186,순흥골 신길점,서울 영등포구 대방천로 175,(지번) 신길동 3741-53,갈비
186,STORE_YDP00187,천지면옥,서울 영등포구 국회대로 800 여의도파라곤 1층 101~103호,(지번) 여의도동 13,냉면
187,STORE_YDP00188,마초갈비,서울 영등포구 의사당대로 38 더샵아일랜드파크 101동 105호,(지번) 여의도동 17,갈비
188,STORE_YDP00189,교대이층집 당산점,서울 영등포구 당산로45길 13 1층,(지번) 당산동5가 32-5,"육류,고기"
189,STORE_YDP00190,소정담,서울 영등포구 당산로40길 16 보성빌딩 1층,(지번) 당산동4가 32-177,분식
190,STORE_YDP00191,서여사네,서울 영등포구 도림로129길 2,(지번) 문래동2가 14-60,"매운탕,해물탕"
191,STORE_YDP00192,예성가든,서울 영등포구 국제금융로6길 38 한국화재보험협회빌딩 지하1층,(지번) 여의도동 35-4,샤브샤브
192,STORE_YDP00193,스시민 영등포점,서울 영등포구 영등포로 203,(지번) 영등포동6가 6-5,"초밥,롤"
193,STORE_YDP00194,수뿌레닭갈비 영등포역점,서울 영등포구 영중로10길 12,(지번) 영등포동3가 7-27,닭요리
194,STORE_YDP00195,장어세상 양평점,서울 영등포구 영등포로 66 영등포중고차매매단지 A동 1층,(지번) 양평동1가 19,장어
195,STORE_YDP00196,술선생잭,서울 영등포구 영등포로 238,(지번) 영등포동3가 4-6,술집
196,STORE_YDP00197,빌리엔젤 여의도삼성생명점,서울 영등포구 국제금융로2길 24 BNK금융타워 1층,(지번) 여의도동 23-10,디저트카페
197,STORE_YDP00198,호우양꼬치 본점,서울 영등포구 영중로10길 6 델리타운102호,(지번) 영등포동3가 7-25,양꼬치
198,STORE_YDP00199,판다익스프레스 IFC몰점,서울 영등포구 국제금융로 10 지하3층,(지번) 여의도동 23,중식
199,STORE_YDP00200,창고43 샛강점,서울 영등포구 여의대방로 376 나라키움여의도 2층,(지번) 여의도동 55-2,"육류,고기"
