,place_code,ItemID,address,local,category
82,STORE_GB0083,카페시집,서울 강북구 솔샘로 301 지하 1층,(지번) 미아동 329-70,카페
83,STORE_GB0084,릴렉스,서울 강북구 삼양로181길 142,(지번) 우이동 236,카페
84,STORE_GB0085,맥도날드 서울번동DT점,서울 강북구 월계로 191,(지번) 번동 106,패스트푸드
85,STORE_GB0086,청산가든,서울 강북구 삼양로181길 56,(지번) 우이동 217-1,닭요리
86,STORE_GB0087,파조쿠치나,서울 강북구 인수봉로 239 1층 파조쿠치나,(지번) 수유동 521-50,양식
87,STORE_GB0088,대하정,서울 강북구 삼양로181길 283,(지번) 우이동 산 71-1,닭요리
88,STORE_GB0089,맹박골갈비예찬 미아점,서울 강북구 도봉로 156,(지번) 미아동 126-7,갈비
89,STORE_GB0090,호치민쌀국수,서울 강북구 덕릉로30길 3 1층,(지번) 미아동 158-43,베트남음식
90,STORE_GB0091,은행골 수유점,서울 강북구 한천로139길 10 1층,(지번) 수유동 190-49,"초밥,롤"
91,STORE_GB0092,맥도날드 수유점,서울 강북구 도봉로 342,(지번) 번동 418-18,패스트푸드
92,STORE_GB0093,전주선지순대추어탕,서울 강북구 오현로31길 173,(지번) 번동 433-54,순대
93,STORE_GB0094,투썸플레이스 미아사거리역점,서울 강북구 도봉로10길 6 1층,(지번) 미아동 860-187,커피전문점
94,STORE_GB0095,미아회관,서울 강북구 도봉로10가길 15 1층,(지번) 미아동 55-20,삼겹살
95,STORE_GB0096,털보정육식당,"서울 강북구 한천로 1072 동보빌딩 1,2층",(지번) 수유동 178-2,"육류,고기"
96,STORE_GB0097,돈킴,서울 강북구 도봉로27길 5 대한빌딩 1층,(지번) 미아동 327-3,감자탕
97,STORE_GB0098,무이식당,서울 강북구 도봉로97길 72 1층,(지번) 수유동 170-30,양식
98,STORE_GB0099,신사랑매운갈비찜 수유점,서울 강북구 노해로8가길 14,(지번) 수유동 224-28,갈비
99,STORE_GB0100,어사출또 미아리점,서울 강북구 도봉로6길 50,(지번) 미아동 45-8,회
100,STORE_GB0101,맥도날드 미아DT점,서울 강북구 삼양로 158,(지번) 미아동 682-12,패스트푸드
101,STORE_GB0102,스시도리,서울 강북구 한천로139길 25,(지번) 수유동 191-70,"초밥,롤"
102,STORE_GB0103,제주돈탐라1977 수유점,서울 강북구 덕릉로 104 뉴그린오피스텔 1층,(지번) 미아동 159-1,"육류,고기"
103,STORE_GB0104,키쉬미뇽,서울 강북구 도봉로10길 12,(지번) 미아동 55-25,카페
104,STORE_GB0105,육두막,서울 강북구 노해로 38,(지번) 수유동 223-1,"육류,고기"
105,STORE_GB0106,비바서울,서울 강북구 노해로8가길 49,(지번) 수유동 221-14,이탈리안
106,STORE_GB0107,능이버섯백숙,서울 강북구 삼양로139길 16,(지번) 우이동 73-102,삼계탕
107,STORE_GB0108,시골길 본점,서울 강북구 삼양로179길 172,(지번) 우이동 282-1,오리
108,STORE_GB0109,대동집 수유점,서울 강북구 도봉로87길 9-8,(지번) 수유동 229-26,"호프,요리주점"
109,STORE_GB0110,화로상회 미아1호점,서울 강북구 솔샘로 266-1,(지번) 미아동 860-107,"육류,고기"
110,STORE_GB0111,노브랜드버거 미아사거리역점,서울 강북구 도봉로 32,(지번) 미아동 35-30,패스트푸드
111,STORE_GB0112,홍성양꼬치,서울 강북구 도봉로10다길 10 1층,(지번) 미아동 75-9,양꼬치
112,STORE_GB0113,수유리우동집 강북구청직영점,서울 강북구 한천로 1042,(지번) 수유동 177-49,"돈까스,우동"
113,STORE_GB0114,일번지정육식당 수유점,서울 강북구 한천로140길 5,(지번) 수유동 177-47,"육류,고기"
114,STORE_GB0115,다정도병인양,서울 강북구 4.19로 41-1 2층,(지번) 수유동 567-6,전통찻집
115,STORE_GB0116,광안리,서울 강북구 노해로8길 22,(지번) 수유동 229-49,회
116,STORE_GB0117,주막,서울 강북구 월계로7나길 30-3,(지번) 미아동 54-259,"호프,요리주점"
117,STORE_GB0118,스타벅스 미아뉴타운점,서울 강북구 삼양로 161 행전빌딩,(지번) 미아동 812-2,커피전문점
118,STORE_GB0119,번418,서울 강북구 오패산로 414,(지번) 번동 418-13,디저트카페
119,STORE_GB0120,전광수커피하우스 북한산점,서울 강북구 4.19로 97 1층,(지번) 수유동 535-76,커피전문점
120,STORE_GB0121,숯불왕갈비돼지,서울 강북구 덕릉로 79 1층,(지번) 수유동 47-69,갈비
121,STORE_GB0122,옛가칼국수,서울 강북구 노해로 91-14,(지번) 수유동 251-6,국수
122,STORE_GB0123,황금성 강북점,서울 강북구 덕릉로 62,(지번) 수유동 48-78,중화요리
123,STORE_GB0124,쿠시,서울 강북구 노해로8길 9-20,(지번) 수유동 223-27,일본식주점
124,STORE_GB0125,썬데이스낵,서울 강북구 도봉로10길 54,(지번) 미아동 72-14,분식
