Address (Store1),Address (Store1) - 분할 2,Catrgory Code (Store1),Local Code (Store1),Store Code (Store1),Store Name (Store1)
서울 강서구 화곡로64길 68 1~3층,강서구,국수,(지번) 등촌동 654-95,STORE_GS00017,등촌칼국수
서울 강서구 마곡중앙6로 45 리더스퀘어 1층 119호,강서구,일식집,(지번) 마곡동 727-593,STORE_GS00018,옥소반 마곡본점
서울 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 1층 119~124호,강서구,삼겹살,(지번) 마곡동 367-3,STORE_GS00019,마부자생삼겹살김치찌개
서울 강서구 강서로 344,강서구,삼계탕,(지번) 내발산동 657-1,STORE_GS00020,발산삼계탕
서울 강서구 화곡로64길 72,강서구,베트남음식,(지번) 등촌동 654-5,STORE_GS00021,띠아낭
서울 강서구 마곡중앙로 171 안강프라이빗2차 1층 103호,강서구,한식,(지번) 마곡동 287-1,STORE_GS00022,봉이밥
서울 강서구 강서로45라길 36,강서구,분식,(지번) 내발산동 720,STORE_GS00023,목동분식
서울 강서구 공항대로45길 92 1층,강서구,카페,(지번) 등촌동 629-7,STORE_GS00024,뚜스뚜스 등촌점
서울 강서구 양천로26길 10-6,강서구,한식,(지번) 방화동 179-14,STORE_GS00025,원조수구레
서울 강서구 공항대로 269-15 2층 201호,강서구,"초밥,롤",(지번) 마곡동 727-1206,STORE_GS00026,긴꼬리초밥
서울 강서구 강서로56길 92 1층,강서구,"육류,고기",(지번) 등촌동 667-1,STORE_GS00027,삼정집
서울 강서구 마곡중앙6로 45 리더스퀘어 1층 113호,강서구,카페,(지번) 마곡동 727-593,STORE_GS00028,카페우드진
서울 강서구 마곡동로 55 103호,강서구,냉면,(지번) 마곡동 774-12,STORE_GS00029,강남면옥 마곡점
서울 강서구 양천로14길 10 1층,강서구,곰탕,(지번) 방화동 559-1,STORE_GS00030,원조나주곰탕
서울 강서구 화곡로64길 16,강서구,베트남음식,(지번) 등촌동 656-29,STORE_GS00031,냐항바바바
서울 강서구 양천로 353,강서구,냉면,(지번) 가양동 138-11,STORE_GS00032,이조면옥
서울 강서구 공항대로 290 순봉빌딩 2층 207호,강서구,한정식,(지번) 내발산동 646-1,STORE_GS00033,청산별곡 발산점
서울 강서구 공항대로 396,강서구,양식,(지번) 화곡동 1094-1,STORE_GS00034,닥터로빈 강서점
서울 강서구 화곡로 194-15,강서구,갈비,(지번) 화곡동 98-238,STORE_GS00035,원조동글갈비
서울 강서구 강서로 375-8 정호빌딩 1층,강서구,아구,(지번) 마곡동 722-3,STORE_GS00036,광주똑순이아구찜
서울 강서구 화곡로20길 12,강서구,쌈밥,(지번) 화곡동 1072-10,STORE_GS00037,다채우렁돌솥쌈밥
서울 강서구 공항대로51길 27,강서구,한식,(지번) 등촌동 654-78,STORE_GS00038,코끼리만두
서울 강서구 공항대로45길 30 1층,강서구,카페,(지번) 등촌동 655,STORE_GS00039,고양이똥 3호점
"서울 강서구 마곡동로 56 건와빌딩 2층 202,203호",강서구,냉면,(지번) 마곡동 797-6,STORE_GS00040,능라도 마곡점
서울 강서구 공항대로 367 2층,강서구,일식집,(지번) 등촌동 661-12,STORE_GS00041,도쿄하나 등촌점
서울 강서구 화곡로58길 19-5 1층,강서구,"육류,고기",(지번) 화곡동 1115-4,STORE_GS00042,원조부안집 강서구청점
서울 강서구 마곡중앙6로 66 퀸즈파크텐 A동 2층 203호,강서구,"돈까스,우동",(지번) 마곡동 727-599,STORE_GS00043,백소정 발산역점
서울 강서구 국회대로7길 213,강서구,해장국,(지번) 화곡동 888-9,STORE_GS00044,원조 양평신내서울해장국 강서양천직영점
서울 강서구 강서로54길 42 1층,강서구,갈비,(지번) 등촌동 672,STORE_GS00045,갈비생각 발산점
서울 강서구 방화대로6라길 2 1층,강서구,국수,(지번) 공항동 1356-11,STORE_GS00046,칼스토랑
서울 강서구 강서로52길 16 1층,강서구,커피전문점,(지번) 내발산동 652-1,STORE_GS00047,브루클린커피
서울 강서구 양천로30길 11,강서구,오리,(지번) 마곡동 326-7,STORE_GS00048,마곡오리
서울 강서구 강서로45가길 9,강서구,한식,(지번) 화곡동 1006-5,STORE_GS00049,충북식당
서울 강서구 화곡로 277,강서구,냉면,(지번) 화곡동 986-16,STORE_GS00050,명가냉면
서울 강서구 공항대로 341,강서구,갈비,(지번) 등촌동 664-7,STORE_GS00051,조선갈비
서울 강서구 공항대로 261 2층,강서구,샤브샤브,(지번) 마곡동 727-1213,STORE_GS00052,샤브20 발산역점
"서울 강서구 공항대로 291 성원오피스텔 210,211호",강서구,"해물,생선",(지번) 등촌동 673-6,STORE_GS00053,강릉엄지네꼬막집 발산점
서울 강서구 곰달래로 163,강서구,떡볶이,(지번) 화곡동 159-38,STORE_GS00054,도라무통
서울 강서구 강서로 391 문영비지웍스 2층 206호,강서구,중화요리,(지번) 마곡동 727-1271,STORE_GS00055,도화림
서울 강서구 양천로 714,강서구,한식,(지번) 염창동 263-5,STORE_GS00056,진미집
서울 강서구 공항대로2길 36,강서구,카페,(지번) 공항동 66-60,STORE_GS00057,소장식물전
서울 강서구 우현로 5,강서구,양식,(지번) 화곡동 90-3,STORE_GS00058,선식당
서울 강서구 마곡서로 158 마곡센트럴타워2차 2층,강서구,"해물,생선",(지번) 마곡동 759,STORE_GS00059,송쭈집 마곡나루점
서울 강서구 마곡중앙6로 16 3층,강서구,패밀리레스토랑,(지번) 마곡동 727-1087,STORE_GS00060,아웃백스테이크하우스 공항점
서울 강서구 마곡중앙로 36 마곡엠밸리15단지상가 102호,강서구,디저트카페,(지번) 마곡동 721-9,STORE_GS00061,브런치팩토리
서울 강서구 공항대로 261 발산파크프라자 2층,강서구,냉면,(지번) 마곡동 797-4,STORE_GS00062,우학면옥 마곡점
서울 강서구 양천로 410 108호,강서구,장어,(지번) 가양동 54-5,STORE_GS00063,풍천황토민물장어
서울 강서구 강서로56가길 45 르네상스빌딩 1층,강서구,"초밥,롤",(지번) 등촌동 678-1,STORE_GS00064,나오키
서울 강서구 공항대로 209 4층 401~405호,강서구,"육류,고기",(지번) 마곡동 727-1128,STORE_GS00065,대가원 본점
서울 강서구 마곡중앙6로 42 사이언스타 2층 203호,강서구,닭요리,(지번) 마곡동 774-9,STORE_GS00066,홍춘천치즈닭갈비 마곡지구점
서울 강서구 공항대로 287 화인빌딩 1층,강서구,참치회,(지번) 등촌동 673-5,STORE_GS00067,이춘복참치 발산역점
서울 강서구 강서로 429 오드카운티1차오피스텔 1층 114호,강서구,조개,(지번) 마곡동 727-1234,STORE_GS00068,인기명 마곡점
서울 강서구 마곡중앙6로 63 마곡테크노타워 1층 105호,강서구,"육류,고기",(지번) 마곡동 796-5,STORE_GS00069,화덕고깃간 마곡발산점
서울 강서구 강서로54길 11,강서구,"해물,생선",(지번) 등촌동 674-2,STORE_GS00070,속초그바람에 발산점
서울 강서구 강서로 415 갤럭시인텔리젼스 1층 101호,강서구,"육류,고기",(지번) 마곡동 793-2,STORE_GS00071,숙달돼지 마곡발산점
서울 강서구 까치산로 193-13 1층,강서구,삼겹살,(지번) 화곡동 1114-25,STORE_GS00072,해성식당
서울 강서구 강서로 330 동아빌딩 1층 5~6호,강서구,회,(지번) 내발산동 666-4,STORE_GS00073,어리랑 발산점
"서울 강서구 마곡동로4길 15 엠팰리체 1동 2층 202,203호",강서구,참치회,(지번) 마곡동 727-1180,STORE_GS00074,참치왕양승호
서울 강서구 강서로47가길 33 덕산빌딩 103호,강서구,"제과,베이커리",(지번) 내발산동 701-15,STORE_GS00075,르뺑블랑
서울 강서구 우장산로15길 25,강서구,중화요리,(지번) 화곡동 1096-17,STORE_GS00076,홍린
서울 강서구 양천로 460 송원빌딩,강서구,국수,(지번) 등촌동 65-20,STORE_GS00077,이가바지락손칼국수
서울 강서구 강서로 402 재영빌딩 1층,강서구,"곱창,막창",(지번) 등촌동 678-10,STORE_GS00078,발산회관
서울 강서구 강서로 395,강서구,"곱창,막창",(지번) 마곡동 727-1263,STORE_GS00079,발산한우진곱창
"서울 강서구 등촌로35길 121 1,2층",강서구,커피전문점,(지번) 등촌동 565-18,STORE_GS00080,구도커피
서울 강서구 방화대로34길 96 낙원빌딩 1층,강서구,양식,(지번) 방화동 193-3,STORE_GS00081,선식당
서울 강서구 마곡동로4길 23 2층,강서구,참치회,(지번) 마곡동 727-1205,STORE_GS00082,신경섭의인생참치
서울 강서구 방화대로 94 별관 1층,강서구,한정식,(지번) 외발산동 426,STORE_GS00083,메이필드호텔 봉래헌
서울 강서구 강서로 242 강서힐스테이트상가 215호,강서구,중화요리,(지번) 화곡동 1165-1,STORE_GS00084,중식이맛있는집 메이탄 강서점
서울 강서구 마곡중앙로 165,강서구,디저트카페,(지번) 마곡동 757,STORE_GS00085,블레스롤 마곡나루점
서울 강서구 마곡중앙6로 93 열린프라자 2층,강서구,양꼬치,(지번) 마곡동 795-7,STORE_GS00086,호우양꼬치 마곡점
서울 강서구 양천로57길 9-13 가양휴먼빌 1층,강서구,"육류,고기",(지번) 가양동 1479-9,STORE_GS00087,화로상회 가양점
서울 강서구 공항대로45길 5,강서구,순대,(지번) 등촌동 656-50,STORE_GS00088,오복순대국 등촌직영점
서울 강서구 금낭화로18길 10,강서구,중화요리,(지번) 방화동 453-27,STORE_GS00089,사모님짬뽕
서울 강서구 양천로 75 1층,강서구,냉면,(지번) 방화동 450-1,STORE_GS00090,서초면옥 방화점
서울 강서구 까치산로 183,강서구,설렁탕,(지번) 화곡동 1114-7,STORE_GS00091,푸주옥
서울 강서구 까치산로 46 2층,강서구,디저트카페,(지번) 화곡동 61-28,STORE_GS00092,이층창가
"서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 1층 113, 114호",강서구,삼겹살,(지번) 마곡동 757,STORE_GS00093,상생삼겹살
서울 강서구 개화동로19길 6-53,강서구,오리,(지번) 방화동 503-29,STORE_GS00094,개화산장
"서울 강서구 강서로7길 28 해태드림타운 1층 101,102호",강서구,양꼬치,(지번) 화곡동 900-14,STORE_GS00095,천천향화곡양꼬치집
"서울 강서구 공항대로45길 63 1층 105,106호",강서구,카페,(지번) 등촌동 639-23,STORE_GS00096,광화문살롱
서울 강서구 등촌로 57,강서구,커피전문점,(지번) 화곡동 772-67,STORE_GS00097,스타벅스 화곡DT점
서울 강서구 공항대로46길 25-8 1층,강서구,"육류,고기",(지번) 화곡동 1112-19,STORE_GS00098,접시고기 본점
서울 강서구 곰달래로60길 5 1층,강서구,"육류,고기",(지번) 화곡동 781-12,STORE_GS00099,원조소금구이
서울 강서구 공항대로 311,강서구,패밀리레스토랑,(지번) 등촌동 669,STORE_GS00100,빕스 프리미어 등촌점
서울 강서구 마곡중앙6로 66 퀸즈파크텐 2층 220호,강서구,"육류,고기",(지번) 마곡동 727-599,STORE_GS00101,그랑한우 마곡
서울 강서구 마곡서로 152,강서구,카페,(지번) 마곡동 365-20,STORE_GS00102,하롱하롱
서울 강서구 화곡로 194-5,강서구,"육류,고기",(지번) 화곡동 98-55,STORE_GS00103,일번지생고기 본점
서울 강서구 강서로 375,강서구,감자탕,(지번) 마곡동 723-1,STORE_GS00104,신촌감자탕해물뼈찜
서울 강서구 금낭화로 60-3 수진타워 103동 101호,강서구,"제과,베이커리",(지번) 방화동 564-85,STORE_GS00105,라오제카스테라 방화점
서울 강서구 화곡로 218,강서구,"육류,고기",(지번) 화곡동 24-583,STORE_GS00106,해바라기정육식당
서울 강서구 마곡동로3길 26 103호,강서구,카페,(지번) 마곡동 774-5,STORE_GS00107,헤리스헤이스
서울 강서구 마곡동로 56 건와빌딩 1층,강서구,카페,(지번) 마곡동 727-596,STORE_GS00108,익스큐즈미
서울 강서구 강서로 27 1층,강서구,순대,(지번) 화곡동 898-1,STORE_GS00109,백순대본가새맛 까치산직영점
서울 강서구 곰달래로 141,강서구,"육류,고기",(지번) 화곡8동 342-49,STORE_GS00110,푸른농장해바라기 화곡점
서울 강서구 강서로7길 15 1층,강서구,분식,(지번) 화곡동 902-11,STORE_GS00111,화곡미담분식
서울 강서구 방화대로21길 85,강서구,"육류,고기",(지번) 방화동 611-35,STORE_GS00112,차돌집
서울 강서구 마곡동로 62 마곡 사이언스타워 1층,강서구,햄버거,(지번) 마곡동 727-500,STORE_GS00113,바스버거 마곡점
서울 강서구 강서로52길 34,강서구,장어,(지번) 내발산동 652-4,STORE_GS00114,장어촌민물장어
서울 강서구 마곡중앙로 161-22 2층 201~207호,강서구,아구,(지번) 마곡동 365-25,STORE_GS00115,땡순이아구찜 마곡본점
서울 강서구 강서로 489-4 2층,강서구,일본식라면,(지번) 가양동 154-14,STORE_GS00116,카메야라멘
서울 강서구 양천로 546,강서구,패스트푸드,(지번) 등촌동 630,STORE_GS00117,맥도날드 등촌DT점
서울 강서구 공항대로36길 9,강서구,갈비,(지번) 내발산동 644-1,STORE_GS00118,훈장골
서울 강서구 마곡동로 62,강서구,커피전문점,(지번) 마곡동 727-500,STORE_GS00119,스타벅스 마곡사이언스타워R점
서울 강서구 금낭화로24나길 21,강서구,중화요리,(지번) 방화동 323-33,STORE_GS00120,방화동교동짬뽕
서울 강서구 등촌로3길 14,강서구,"해물,생선",(지번) 화곡동 780-27,STORE_GS00121,쭉심 목동사거리점
서울 강서구 강서로 381-7 예원빌딩 2층,강서구,"육류,고기",(지번) 마곡동 722,STORE_GS00122,설화랑 발산역점
서울 강서구 공항대로 290 2층,강서구,퓨전한식,(지번) 내발산동 646-1,STORE_GS00123,마실 발산점
서울 강서구 강서로 201,강서구,"돈까스,우동",(지번) 화곡동 1032-25,STORE_GS00124,김희라 한국식왕돈까스
서울 강서구 마곡중앙6로 76-3,강서구,"초밥,롤",(지번) 마곡동 727-1182,STORE_GS00125,배진수스시
서울 강서구 방화대로 375,강서구,커피전문점,(지번) 방화동 293-4,STORE_GS00126,스타벅스 방화DT점
"서울 강서구 공항대로61길 10-11 1,2층",강서구,햄버거,(지번) 염창동 273-30,STORE_GS00127,자이온
서울 강서구 까치산로 163 1층,강서구,"족발,보쌈",(지번) 화곡동 1121-11,STORE_GS00128,하영족발과보쌈
서울 강서구 공항대로46길 78,강서구,"곱창,막창",(지번) 화곡동 1117-1,STORE_GS00129,황소곱창
서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2 1층,강서구,샤브샤브,(지번) 마곡동 288-4,STORE_GS00130,구구향훠궈 마곡나루역점
서울 강서구 화곡로 117 1층,강서구,샤브샤브,(지번) 화곡동 1068-25,STORE_GS00131,소담촌 화곡점
서울 강서구 공항대로49길 5-17,강서구,이탈리안,(지번) 등촌동 654-17,STORE_GS00132,웜테이블
서울 강서구 화곡로 113 1층,강서구,닭요리,(지번) 화곡동 1068-31,STORE_GS00133,김종용누룽지통닭 화곡본점
서울 강서구 화곡로68길 15 아벨테크노 1층,강서구,양식,(지번) 등촌동 628-7,STORE_GS00134,서울미트볼 가양점
서울 강서구 방화대로 408 세원빌딩 1층,강서구,기사식당,(지번) 방화동 314-5,STORE_GS00135,신촌기사식당
서울 강서구 강서로56가길 65,강서구,샤브샤브,(지번) 등촌동 679-1,STORE_GS00136,등촌샤브칼국수 등촌점
서울 강서구 강서로47길 19,강서구,국수,(지번) 내발산동 700,STORE_GS00137,똑순이막국수
서울 강서구 마곡중앙1로 72 마곡엠밸리10단지 1014동 상가1층 101호,강서구,커피전문점,(지번) 마곡동 747,STORE_GS00138,카페움플레이트
